gh7,impact,pred_intrinsic
tdr45rr,70.66642388929351,90.22431384980531
tdr45rt,42.607428987618356,62.97529791393565
tdr45vz,82.0284049526584,94.75549636480731
tdr45wv,45.61179898033503,54.849729582424246
tdr45wy,56.190823015294974,59.59964036871723
tdr45wz,56.937363437727605,78.10348273079529
tdr45x2,63.47414420975965,69.70587595154961
tdr45x4,54.62490895848507,58.726112706660274
tdr45xx,51.16533139111434,39.62069818570438
tdr45yh,36.58048069919884,79.13898635393748
tdr45yk,49.07137654770575,56.90582650121427
tdr469t,32.246904588492356,40.65979154286485
tdr46c1,44.10050983248362,62.621199478330354
tdr4720,29.888929351784416,52.26504067044997
tdr478x,25.091041514930808,64.29653368411938
tdr4h0j,98.50691915513474,93.17166796208748
tdr4h1r,86.99927166788055,95.2505773131077
tdr4h32,97.45083758193736,62.97014750191241
tdr4h38,98.4340859431901,93.37912192031293
tdr4h3b,98.45229424617625,101.72539356315217
tdr4h3c,97.1048798252003,87.88225502509381
tdr4h4q,59.0313182811362,43.336860204376
tdr4h60,92.77130371449381,82.79656049304572
tdr4h61,91.05972323379461,49.76829966449924
tdr4h69,73.98033503277495,97.90483067657587
tdr4h6n,26.493080844865258,36.79925196949791
tdr4h7y,95.52075746540423,102.62162302865919
tdr4h7z,91.31463947560088,83.53857607055028
tdr4h80,48.87108521485797,55.47890330607259
tdr4h81,46.576839038601605,61.762181723218625
tdr4h83,52.11216314639475,44.93775523177816
tdr4h8h,82.97523670793882,51.64690549359845
tdr4h8j,81.75528040786598,77.2479707177034
tdr4h8m,93.48142753095412,87.5873012168817
tdr4h8q,92.89876183539694,74.39562771052265
tdr4h8w,91.56955571740714,94.19611849161798
tdr4h8x,83.43044428259286,87.39683005835293
tdr4h8z,87.39985433357612,71.97323546296205
tdr4h9w,46.04879825200292,48.49901025260676
tdr4hb1,90.27676620538966,91.77836960087848
tdr4hb3,87.43627093954844,81.33927101669825
tdr4hb4,90.80480699198836,77.57348971899988
tdr4hb5,85.61544064093226,58.793613176099754
tdr4hb6,92.55280407865986,61.00444387160334
tdr4hb9,86.6897305171158,85.78921836387988
tdr4hbb,87.4544792425346,79.54235147998264
tdr4hbc,87.05389657683904,87.19369721738964
tdr4hc1,86.39839766933721,61.2827856847784
tdr4hc3,81.11798980335033,89.43347904322262
tdr4hc6,90.14930808448652,97.05591348107342
tdr4hcg,73.39766933721778,59.51633980950747
tdr4hcu,80.4624908958485,89.56428493612582
tdr4he3,87.03568827385287,75.1829129407444
tdr4he8,91.9155134741442,87.29861401630677
tdr4he9,64.32993445010925,71.97200051919168
tdr4hf0,59.43190094683175,72.28901997690065
tdr4hf4,58.50327749453751,58.14870238019838
tdr4hf5,74.96358339402768,82.64981999467791
tdr4hk5,93.2083029861617,90.53834285135001
tdr4hk7,83.83102694828843,67.09958915026773
tdr4hkd,43.09905316824472,51.58485572643455
tdr4hkh,89.32993445010925,96.19682352622291
tdr4hkj,97.88783685360525,98.55687124938618
tdr4hm7,21.5768390386016,27.16289005100036
tdr4hpu,41.91551347414421,73.82060052752375
tdr4hue,88.05535324107792,64.34162693670801
tdr4hug,96.4857975236708,85.79143651744428
tdr4hus,85.9796067006555,81.13715619828548
tdr4hxz,63.619810633648946,63.54337718256401
tdr4hzb,63.56518572469045,79.7066456390182
tdr4j0h,84.30444282592863,76.62304774137445
tdr4j0j,87.3088128186453,92.69245510806182
tdr4j2h,51.12891478514202,64.77975857859165
tdr4j2w,42.91697013838311,73.71051644889667
tdr4j5v,75.54624908958485,84.2477232336774
tdr4j5w,68.95484340859433,66.95626659859165
tdr4j5x,70.22942461762564,67.95907041954493
tdr4j6x,73.41587764020393,55.32261528653994
tdr4j6z,63.14639475600874,87.25123488271457
tdr4j77,54.44282592862345,79.1163416786509
tdr4j78,63.58339402767662,60.762873587108004
tdr4j79,61.16168973051711,47.97030637364324
tdr4j7d,56.418426802621994,57.49185022074647
tdr4j7e,45.66642388929352,53.87079208091953
tdr4j7p,64.69410050983248,65.648723261672
tdr4j7u,42.49817916970138,33.5936640401317
tdr4j9s,21.394756008739986,46.20527891863896
tdr4j9u,32.71121631463947,52.63926151252956
tdr4jdm,52.75855790240349,57.359425976928684
tdr4jdt,55.55353241077932,35.89767700038057
tdr4jdv,56.900946831755284,60.00387474652953
tdr4je2,55.91769847050255,59.46655265652918
tdr4je8,37.509104151493084,70.10222160227491
tdr4jej,58.557902403496,49.413076079798266
tdr4jen,54.36999271667881,34.512813358564046
tdr4jh2,14.475600873998543,24.60101760389642
tdr4jm0,24.326292789512017,39.74289861338205
tdr4jm2,33.448652585579026,44.13994053364682
tdr4jpj,35.65185724690459,53.928625639081844
tdr4jpn,56.91915513474144,32.044863560460186
tdr4jpp,83.90386016023307,51.80601565572593
tdr4jr0,73.48871085214857,76.93261921102558
tdr4jr1,76.9482884195193,79.7050213185729
tdr4jr3,81.2272396212673,82.22193159752545
tdr4jr6,78.7509104151493,53.84274895389663
tdr4jsd,87.32702112163146,62.639989238681366
tdr4jsf,86.05243991260014,86.02200950854387
tdr4jt4,84.97815003641661,81.8180094144116
tdr4jt6,86.32556445739257,49.158971399297045
tdr4jt7,88.401310997815,50.790568878493595
tdr4jtf,48.81646030589949,40.67659920879073
tdr4jtg,37.873270211216315,51.46686791735582
tdr4jw5,48.36125273124544,43.379853571212664
tdr4jw7,36.343772760378734,70.81850644472516
tdr4jxt,61.343772760378734,74.8793009315006
tdr4jxv,77.85870356882738,89.87636599978504
tdr4k2d,57.77494537509105,53.33435285602589
tdr4k2e,27.203204661325564,48.05348591040627
tdr4k5p,15.549890750182083,44.01830388796905
tdr4k8g,40.294974508375816,70.10623153000878
tdr4k8u,40.276766205389656,58.631209805356114
tdr4k95,40.54989075018208,57.690632306555884
tdr4k9h,37.96431172614712,61.58966598118365
tdr4ktk,31.609613983976693,62.292392718429134
tdr4m33,40.31318281136198,68.55685420874521
tdr4m39,43.044428259286235,51.21394882410592
tdr4m6u,8.812818645302258,21.933702026064093
tdr4m7r,84.23160961398398,37.18569474066969
tdr4m8m,25.60087399854333,57.42834776490642
tdr4m8w,46.995630007283324,45.00057023565574
tdr4m93,51.092498179169695,30.112089919588566
tdr4m99,80.53532410779314,66.16988991408186
tdr4m9c,78.16824471959214,62.20529531342031
tdr4m9h,57.50182083029861,62.2580686412875
tdr4m9j,61.25273124544792,66.46360403257763
tdr4m9m,55.790240349599415,61.20386916412118
tdr4m9v,74.25345957756737,67.72156395938131
tdr4md0,83.0298616168973,56.13069633327704
tdr4md1,76.38383102694829,85.14846542316728
tdr4md4,84.77785870356882,63.05470008185828
tdr4md5,83.72177713037145,79.8591616010516
tdr4mdh,76.52949745083758,83.52095319838891
tdr4mdv,72.65112891478515,54.529246466870504
tdr4mdw,65.95047341587764,29.50521251717072
tdr4me1,86.87181354697742,47.06287685225304
tdr4me2,87.6911871813547,48.34358568281339
tdr4me3,84.08594319009468,82.72280325494576
tdr4me6,86.0706482155863,54.91239887733265
tdr4me9,83.95848506919154,84.96386414022442
tdr4med,86.50764748725419,82.41474499253437
tdr4mee,94.64675892206846,41.34780154125355
tdr4meg,85.19664967225054,46.794191376695
tdr4mej,59.04952658412236,69.42078462275317
tdr4mem,60.041879096868165,41.41705657554591
tdr4mes,65.65914056809905,60.53955394137163
tdr4met,67.38892935178441,81.0522245580468
tdr4mxq,59.86890021849963,36.78748285158687
tdr4mxw,57.283321194464676,73.42548869356514
tdr4mxy,59.231609613983984,55.31262767025615
tdr4n2v,44.79242534595776,68.15544703231143
tdr4ndt,32.92061179898034,45.72050913884236
tdr4ndw,31.136198106336487,58.51645132936391
tdr4ndx,36.03423160961398,64.87221960792205
tdr4nk7,40.53168244719592,60.468392281361474
tdr4nkg,67.42534595775673,49.73059364869232
tdr4nks,56.646030589949014,52.39428641111335
tdr4nku,64.38455935906774,66.09973573353918
tdr4nkw,45.37509104151493,16.593789322565193
tdr4nm5,67.73488710852149,54.30844788545107
tdr4nmh,68.66351056081574,46.159598562750574
tdr4nqy,15.276766205389658,49.87661605972121
tdr4nx8,18.42680262199563,30.015862104458222
tdr4p4s,17.33430444282593,26.994691356910273
tdr4pbj,98.9985433357611,83.72429120549566
tdr4pbn,99.79970866715222,94.95798363335093
tdr4pbp,99.89075018208304,101.46817856671495
tdr4pbq,92.53459577567371,63.49421412020573
tdr4q7j,28.368536052439914,51.485926232446154
tdr4qee,58.99490167516388,81.28125585765876
tdr4qtv,43.827385287691186,66.17878328621572
tdr4qty,44.57392571012382,66.11023681187696
tdr4r18,25.072833211944644,34.07724994095981
tdr4t0x,27.184996358339404,52.94581850952085
tdr4t29,30.025491624180628,64.43570267483564
tdr4t2d,16.5877640203933,46.5410216435958
tdr4t2r,5.06190823015295,35.927686088206706
tdr4t7f,12.308812818645302,52.53395156420501
tdr4t8d,33.50327749453751,75.4300745160517
tdr4tb3,81.88273852876911,79.39976543812021
tdr4tb4,68.93663510560816,78.73334861581078
tdr4tb6,72.56008739985434,69.16345825856723
tdr4tb8,84.68681718863802,88.18180314083833
tdr4wh3,17.534595775673704,39.495965650964465
tdr4whf,32.52002913328478,61.699681224783916
tdr4whx,34.45010924981792,18.815502969383232
tdr4ws6,87.7822286962855,51.27519591182514
tdr4ws9,90.89584850691915,92.50100735842503
tdr4wsb,91.00509832483613,85.77191139729204
tdr4wsc,86.81718863801893,87.8820471487282
tdr4y0z,49.30808448652586,74.688438500149
tdr4zxu,95.53896576839038,89.49512317714974
tdr4zxv,86.90823015294976,78.8079610199312
tdr4zxy,77.78587035688274,61.01889896658089
tdr4zxz,57.45630007283321,67.28518191628599
tdr5nc5,99.72687545520758,75.20899939103951
tdr5nc7,96.54042243262928,97.97037357132876
tdr5nck,97.14129643117262,96.55935962795053
tdr5ncs,99.59941733430443,89.63505008080739
tdr5p8h,95.42971595047341,94.25395586340598
tdr5p8j,90.04005826656956,52.7165232476626
tdr5p8k,95.93954843408594,94.72976661972626
tdr5p8n,88.6926438455936,38.85356023014151
tdr5p8p,57.45630007283321,43.85415954147035
tdr5p8s,94.97450837581938,85.06195066377286
tdr5p8t,88.21922796795339,79.51981420091816
tdr5p8v,82.39257101238164,62.51018779335975
tdr5p9j,81.26365622723962,67.08248928439761
tdr5p9m,55.061908230152945,59.68961539479322
tdr5pb1,46.81354697742171,51.714267161439494
tdr5pb4,43.353969410050986,55.52431358833937
tdr5pb5,44.1551347414421,29.175795309865922
tdr6000,99.34450109249818,96.87795656809489
tdr6001,99.83612527312454,90.8417985012963
tdr6003,99.7632920611799,100.62623146733623
tdr6009,97.86962855061908,81.16812747246342
tdr600d,95.55717407137655,72.95898060016059
tdr6061,25.96504005826657,74.8768886865024
tdr60e6,18.28113619810634,57.676712012002405
tdr60vj,57.62927895120175,86.15509332978536
tdr612n,34.8871085214858,32.94274444348559
tdr61nz,78.33211944646759,93.54076780755125
tdr61qb,79.4701383831027,90.24140869162284
tdr6382,63.51056081573198,79.52888755005029
tdr6389,49.23525127458121,48.021296332396794
tdr638d,50.7101238164603,64.70997811371276
tdr727h,42.95338674435543,68.17678203393669
tdr727j,28.15003641660597,42.62598800932207
