gh7,impact,p_hotspot
tdr3842,93.7727603787327,0.951507873368718
tdr3851,92.33430444282592,0.41074510971797723
tdr3852,99.01675163874727,0.9993453065917306
tdr3853,99.45375091041515,0.9997416480210368
tdr3855,93.79096868171887,0.9640768972510301
tdr3856,98.85287691187182,0.9997926021556756
tdr3857,92.95338674435543,0.9878685642779258
tdr3858,99.96358339402768,0.9996694407187572
tdr385b,96.43117261471231,0.997814760486123
tdr385h,85.70648215586307,0.9041217254524825
tdr385j,85.28769118718135,0.3041526118449073
tdr385n,84.44100509832484,0.5061742303217931
tdr38h1,97.42352512745812,0.9995496073523977
tdr38h3,90.16751638747269,0.964716480403796
tdr38h6,90.84122359796068,0.9618442468715734
tdr38h9,96.1034231609614,0.9990003752953256
tdr38hd,97.97887836853604,0.9996302107280379
tdr38hf,98.5797523670794,0.9996827393627321
tdr38j4,98.74362709395484,0.9992926518088131
tdr38j6,99.56300072833211,0.9997466049705974
tdr38j7,99.78150036416606,0.9999052974123995
tdr38je,99.58120903131828,0.9997622217334197
tdr38jg,99.54479242534596,0.9996401776001503
tdr38ne,97.99708667152221,0.9996627878787976
tdr38ns,99.18062636562273,0.9998559985724024
tdr38nt,98.25200291332847,0.9998233622337879
tdr38nu,98.34304442825929,0.995814592694418
tdr38nw,97.63292061179898,0.9992720443424127
tdr38ph,98.08812818645303,0.9989494061033097
tdr38pk,96.01238164603059,0.9980219274220764
tdr38ps,57.15586307356154,4.117150892653971e-06
tdr38q9,25.98324836125273,0.00010262549261163418
tdr38qw,88.58339402767662,0.31955291418647414
tdr38qy,87.90968681718864,0.9463105055385219
tdr38rn,83.37581937363437,0.00468275391146601
tdr38rp,78.86016023306628,0.00022161206625194018
tdr38rr,66.58776402039331,5.1918857007732975e-05
tdr38rx,73.19737800437,0.00041271669812004423
tdr38rz,92.9715950473416,0.970655095060558
tdr38t2,97.92425345957757,0.9995074630211925
tdr38t8,98.21558630735615,0.9994816985058063
tdr38tb,98.2884195193008,0.9789696005438241
tdr38w8,72.72396212672979,0.002954704052810761
tdr38xb,85.0327749453751,0.0964333150308502
tdr38yd,50.163874726875456,0.00013489948641189878
tdr38zg,66.22359796067006,0.0003504541212307003
tdr395m,84.94173343044427,0.0021729056919477813
tdr39hj,68.97305171158048,0.010418219372196415
tdr3b0u,77.93153678077203,0.0013217983929045339
tdr3b15,72.86962855061908,0.0003096035698624192
tdr3b2p,87.19956300072833,0.02122719314630094
tdr3b2t,33.539694100509834,1.064650951529536e-05
tdr3b2w,45.50254916241806,0.000169718777443279
tdr3b2x,62.7822286962855,3.775301835382929e-05
tdr3b37,98.39766933721778,0.9975615755880489
tdr3b3e,98.1427530954115,0.9972499149287022
tdr3b3g,78.20466132556446,0.0026827571397256616
tdr3b3h,90.877640203933,0.97616023113643
tdr3b3k,92.02476329206118,0.9838936549371371
tdr3b41,82.21048798252004,0.04074956142184103
tdr3b48,88.20101966496723,0.924905660587941
tdr3b4b,96.15804806991989,0.9996200235602467
tdr3b65,79.77057538237436,0.015307316887911737
tdr3b6f,44.91988346686089,0.0002252331392283382
tdr3b6s,57.7931536780772,0.0001604571057236343
tdr3b6t,63.5469774217043,0.0002393473925519867
tdr3b79,50.182083029861616,6.391988405137256e-05
tdr3b7c,62.23597960670065,0.002663654387333162
tdr3b80,83.70356882738528,0.010637885195248926
tdr3b82,86.43481427530955,0.14138869875073842
tdr3b88,83.46686088856518,0.015641425140661754
tdr3bj8,96.79533867443554,0.9991534630074824
tdr3bj9,95.5753823743627,0.9979651027658878
tdr3bjb,96.06700655498908,0.965576462649703
tdr3bjd,95.46613255644574,0.9964362811903046
tdr3bk6,52.585579024034956,0.001986981800769927
tdr3bks,24.289876183539693,3.185261676943895e-05
tdr3bmr,51.056081573197375,0.00017182175315062656
tdr3bpb,99.92716678805536,0.999506540340689
tdr3bpc,98.54333576110706,0.9990000257722712
tdr3br6,8.394027676620539,3.251253905718305e-05
tdr3bu5,77.1849963583394,0.0003414937025808792
tdr3buh,86.16168973051711,0.6020864724105969
tdr3buj,86.56227239621266,0.7873640123719566
tdr3buk,86.8353969410051,0.05157282499233164
tdr3bum,94.66496722505462,0.9951311188771655
tdr3bxh,85.23306627822286,0.012639833244265168
tdr3c0r,67.77130371449381,0.001433422603524368
tdr3c0z,72.21412964311726,0.003282109900916138
tdr3c1p,79.69774217042972,0.00361252065121808
tdr3c5u,75.1456664238893,0.031420449703875385
tdr3c6b,46.08521485797524,0.00031352967793649763
tdr3c79,58.8856518572469,0.003925060929746922
tdr3cqv,45.97596504005826,0.00031135759197091695
tdr3crj,37.090313182811364,2.835650752651517e-05
tdr3crk,50.2367079388201,0.00022066914506868056
tdr3crv,44.227967953386745,2.1937100074653978e-05
tdr4535,13.911143481427532,4.328784862367975e-05
tdr453h,15.030954115076476,2.5152659662286498e-05
tdr458w,17.971595047341587,0.0015254133524519782
tdr45rr,70.66642388929351,0.015806075192751772
tdr45rt,42.607428987618356,9.932080544795664e-05
tdr45vz,82.0284049526584,0.004318420333640809
tdr45wv,45.61179898033503,2.5250211670614315e-05
tdr45wy,56.190823015294974,4.0895895716012186e-05
tdr45wz,56.937363437727605,5.930238363542855e-05
tdr45x2,63.47414420975965,3.88512208079542e-05
tdr45x4,54.62490895848507,2.1693735703448897e-05
tdr45xx,51.16533139111434,2.6438253826131154e-05
tdr45yh,36.58048069919884,2.491434189418241e-05
tdr45yk,49.07137654770575,0.00011221915421854145
tdr469t,32.246904588492356,5.3985459531997014e-05
tdr46c1,44.10050983248362,0.00010450812540133748
tdr4720,29.888929351784416,4.248912643229902e-05
tdr478x,25.091041514930808,8.46745724427168e-06
tdr4h0j,98.50691915513474,0.9972236358822378
tdr4h1r,86.99927166788055,0.9109263682178668
tdr4h32,97.45083758193736,0.9931149222569408
tdr4h38,98.4340859431901,0.999563566564606
tdr4h3b,98.45229424617625,0.9989384120471513
tdr4h3c,97.1048798252003,0.9992172681532531
tdr4h4q,59.0313182811362,0.0003369793395856982
tdr4h60,92.77130371449381,0.18302151655858173
tdr4h61,91.05972323379461,0.03528919506137691
tdr4h69,73.98033503277495,0.0016110046999739881
tdr4h6n,26.493080844865258,0.0001488740323794658
tdr4h7y,95.52075746540423,0.9979151825824033
tdr4h7z,91.31463947560088,0.6832569675151229
tdr4h80,48.87108521485797,1.0224696934718538e-05
tdr4h81,46.576839038601605,9.872554272381334e-06
tdr4h83,52.11216314639475,1.9224754713199326e-05
tdr4h8h,82.97523670793882,0.008185962195572391
tdr4h8j,81.75528040786598,0.007966170788278593
tdr4h8m,93.48142753095412,0.9875580896535179
tdr4h8q,92.89876183539694,0.9631939740514123
tdr4h8w,91.56955571740714,0.9658999687409734
tdr4h8x,83.43044428259286,0.0026717570871448736
tdr4h8z,87.39985433357612,0.8555627886485578
tdr4h9w,46.04879825200292,0.00020272651237659075
tdr4hb1,90.27676620538966,0.0025689983779162533
tdr4hb3,87.43627093954844,0.37904737842059
tdr4hb4,90.80480699198836,0.05531659137258807
tdr4hb5,85.61544064093226,0.01917561334803505
tdr4hb6,92.55280407865986,0.1423127059466659
tdr4hb9,86.6897305171158,0.011265525295300609
tdr4hbb,87.4544792425346,0.5094746827600809
tdr4hbc,87.05389657683904,0.08761019043355325
tdr4hc1,86.39839766933721,0.8617842667877895
tdr4hc3,81.11798980335033,0.5452447734312565
tdr4hc6,90.14930808448652,0.957598874797937
tdr4hcg,73.39766933721778,0.0004271166070507934
tdr4hcu,80.4624908958485,0.035484611425879144
tdr4he3,87.03568827385287,0.01971235351002041
tdr4he8,91.9155134741442,0.024140815989594215
tdr4he9,64.32993445010925,2.189779407214849e-05
tdr4hf0,59.43190094683175,0.00021213211058367595
tdr4hf4,58.50327749453751,1.2006511337426965e-05
tdr4hf5,74.96358339402768,0.0007022237650738143
tdr4hk5,93.2083029861617,0.982237326657613
tdr4hk7,83.83102694828843,0.01550523012146943
tdr4hkd,43.09905316824472,7.0374583585292295e-06
tdr4hkh,89.32993445010925,0.6964096603172385
tdr4hkj,97.88783685360525,0.9970330364970654
tdr4hm7,21.5768390386016,5.892444498055659e-05
tdr4hpu,41.91551347414421,1.4357920493989847e-05
tdr4hue,88.05535324107792,0.0554889721835673
tdr4hug,96.4857975236708,0.13841075404769723
tdr4hus,85.9796067006555,0.0278908016999529
tdr4hxz,63.619810633648946,0.0005031762799208872
tdr4hzb,63.56518572469045,0.0008668141963296299
tdr4j0h,84.30444282592863,0.001920273376107929
tdr4j0j,87.3088128186453,0.02446009497163768
tdr4j2h,51.12891478514202,2.7558393662277543e-05
tdr4j2w,42.91697013838311,4.4907442788849825e-05
tdr4j5v,75.54624908958485,0.011445499918986312
tdr4j5w,68.95484340859433,2.3450322300270268e-05
tdr4j5x,70.22942461762564,1.0787489658501222e-05
tdr4j6x,73.41587764020393,0.0002430098825730793
tdr4j6z,63.14639475600874,0.0003081780669959365
tdr4j77,54.44282592862345,3.4184371534001816e-05
tdr4j78,63.58339402767662,2.6310300765146397e-05
tdr4j79,61.16168973051711,8.289328723136439e-06
tdr4j7d,56.418426802621994,8.591365696245748e-06
tdr4j7e,45.66642388929352,7.147232386865357e-06
tdr4j7p,64.69410050983248,2.5488448629308172e-05
tdr4j7u,42.49817916970138,2.456237415985218e-05
tdr4j9s,21.394756008739986,2.9421891690958642e-05
tdr4j9u,32.71121631463947,1.4698771211117996e-05
tdr4jdm,52.75855790240349,1.3810517801516233e-05
tdr4jdt,55.55353241077932,1.41683713006578e-05
tdr4jdv,56.900946831755284,1.4870260729420042e-05
tdr4je2,55.91769847050255,4.006871398566586e-05
tdr4je8,37.509104151493084,1.4260914652895187e-05
tdr4jej,58.557902403496,4.8519441996697435e-05
tdr4jen,54.36999271667881,1.7050237322188486e-05
tdr4jh2,14.475600873998543,9.898028631030247e-05
tdr4jm0,24.326292789512017,1.5546422719192353e-05
tdr4jm2,33.448652585579026,2.7487707298656506e-05
tdr4jpj,35.65185724690459,8.430196843264009e-05
tdr4jpn,56.91915513474144,8.598177114220394e-06
tdr4jpp,83.90386016023307,0.011058207605153619
tdr4jr0,73.48871085214857,0.00029327857790787445
tdr4jr1,76.9482884195193,0.0001772947593653309
tdr4jr3,81.2272396212673,0.001830290290667199
tdr4jr6,78.7509104151493,0.0015796097231638908
tdr4jsd,87.32702112163146,0.7161510491754055
tdr4jsf,86.05243991260014,0.45334638877023115
tdr4jt4,84.97815003641661,0.049168869065235724
tdr4jt6,86.32556445739257,0.010284230437577565
tdr4jt7,88.401310997815,0.1517142087281027
tdr4jtf,48.81646030589949,0.00019182797276762661
tdr4jtg,37.873270211216315,1.3782798845588997e-05
tdr4jw5,48.36125273124544,3.3561125133090656e-05
tdr4jw7,36.343772760378734,0.0008745358143121924
tdr4jxt,61.343772760378734,0.00027751560799178874
tdr4jxv,77.85870356882738,0.0019307913560993111
tdr4k2d,57.77494537509105,0.0002510868912207231
tdr4k2e,27.203204661325564,6.448833378798741e-06
tdr4k5p,15.549890750182083,9.712579577453309e-06
tdr4k8g,40.294974508375816,1.3415232477002629e-05
tdr4k8u,40.276766205389656,1.1755719577720253e-05
tdr4k95,40.54989075018208,1.0784612887073612e-05
tdr4k9h,37.96431172614712,8.718942393318218e-06
tdr4ktk,31.609613983976693,9.038993612711283e-05
tdr4m33,40.31318281136198,5.413009386938008e-05
tdr4m39,43.044428259286235,4.113777945479863e-05
tdr4m6u,8.812818645302258,3.69360103259493e-05
tdr4m7r,84.23160961398398,0.028367218854484393
tdr4m8m,25.60087399854333,1.1287930022775403e-05
tdr4m8w,46.995630007283324,3.1972910732351016e-05
tdr4m93,51.092498179169695,3.2626107982521615e-05
tdr4m99,80.53532410779314,0.001682586394211109
tdr4m9c,78.16824471959214,0.02305734955522969
tdr4m9h,57.50182083029861,0.00015676497051819892
tdr4m9j,61.25273124544792,3.159455040763075e-05
tdr4m9m,55.790240349599415,1.4028655488785631e-05
tdr4m9v,74.25345957756737,0.0006348512231061454
tdr4md0,83.0298616168973,0.06895234996616195
tdr4md1,76.38383102694829,0.004305743603390562
tdr4md4,84.77785870356882,0.07449568985115682
tdr4md5,83.72177713037145,0.04608179033520856
tdr4mdh,76.52949745083758,0.0031372458189599982
tdr4mdv,72.65112891478515,0.0005273930765312443
tdr4mdw,65.95047341587764,8.626745245191139e-05
tdr4me1,86.87181354697742,0.642411837979966
tdr4me2,87.6911871813547,0.5305757691164447
tdr4me3,84.08594319009468,0.005325837897906468
tdr4me6,86.0706482155863,0.37336835984679306
tdr4me9,83.95848506919154,0.0028815991628666823
tdr4med,86.50764748725419,0.12359629183546642
tdr4mee,94.64675892206846,0.99375455674914
tdr4meg,85.19664967225054,0.13818163734664018
tdr4mej,59.04952658412236,0.00010962350500071105
tdr4mem,60.041879096868165,6.2468530056184534e-06
tdr4mes,65.65914056809905,0.0001382735267566272
tdr4met,67.38892935178441,0.00028840879320565413
tdr4mxq,59.86890021849963,5.431670032442777e-05
tdr4mxw,57.283321194464676,5.367655149590215e-05
tdr4mxy,59.231609613983984,2.1971739085803064e-05
tdr4n2v,44.79242534595776,4.949137218412828e-05
tdr4ndt,32.92061179898034,6.702060984289741e-06
tdr4ndw,31.136198106336487,8.315580743606383e-06
tdr4ndx,36.03423160961398,5.974680002405738e-06
tdr4nk7,40.53168244719592,3.893339811210057e-05
tdr4nkg,67.42534595775673,0.0012330041595012692
tdr4nks,56.646030589949014,3.891843092112985e-05
tdr4nku,64.38455935906774,0.0007023935526501796
tdr4nkw,45.37509104151493,3.388794144839697e-05
tdr4nm5,67.73488710852149,0.00012034351329659686
tdr4nmh,68.66351056081574,0.0009638176978278986
tdr4nqy,15.276766205389658,1.8329808096925127e-05
tdr4nx8,18.42680262199563,4.735698702097217e-05
tdr4p4s,17.33430444282593,0.00015441485137341804
tdr4pbj,98.9985433357611,0.9996657569449358
tdr4pbn,99.79970866715222,0.9997812906841157
tdr4pbp,99.89075018208304,0.999656622087296
tdr4pbq,92.53459577567371,0.21493131666752954
tdr4q7j,28.368536052439914,0.00014592200883085805
tdr4qee,58.99490167516388,0.00012631575720812462
tdr4qtv,43.827385287691186,0.0004733341098249229
tdr4qty,44.57392571012382,0.0004204902128139559
tdr4r18,25.072833211944644,7.177483878693319e-06
tdr4t0x,27.184996358339404,3.2130746664754885e-05
tdr4t29,30.025491624180628,2.8647161691330398e-05
tdr4t2d,16.5877640203933,2.360847934089818e-05
tdr4t2r,5.06190823015295,4.361130054180531e-05
tdr4t7f,12.308812818645302,0.0001294414348068969
tdr4t8d,33.50327749453751,6.7161315333986144e-06
tdr4tb3,81.88273852876911,0.16589190346144825
tdr4tb4,68.93663510560816,0.0007463364954462141
tdr4tb6,72.56008739985434,8.041497253741722e-05
tdr4tb8,84.68681718863802,0.5257591042509552
tdr4wh3,17.534595775673704,2.7388389351795687e-05
tdr4whf,32.52002913328478,3.0120465219934383e-05
tdr4whx,34.45010924981792,3.3315511952245376e-05
tdr4ws6,87.7822286962855,0.03231929700060459
tdr4ws9,90.89584850691915,0.03926180262620732
tdr4wsb,91.00509832483613,0.0018269735517872413
tdr4wsc,86.81718863801893,0.0016289338567762018
tdr4y0z,49.30808448652586,0.0001614975422912441
tdr4zxu,95.53896576839038,0.9990782964704154
tdr4zxv,86.90823015294976,0.3127716175004488
tdr4zxy,77.78587035688274,0.00017227283670085897
tdr4zxz,57.45630007283321,6.435838170576983e-05
tdr5nc5,99.72687545520758,0.9980184368769355
tdr5nc7,96.54042243262928,0.9872516187052096
tdr5nck,97.14129643117262,0.9886669759114554
tdr5ncs,99.59941733430443,0.9955443305823062
tdr5p8h,95.42971595047341,0.99692741446676
tdr5p8j,90.04005826656956,0.8627813492220326
tdr5p8k,95.93954843408594,0.9994736037761494
tdr5p8n,88.6926438455936,0.34235402405531623
tdr5p8p,57.45630007283321,0.00011560316076741849
tdr5p8s,94.97450837581938,0.9965066960588306
tdr5p8t,88.21922796795339,0.9695270165483206
tdr5p8v,82.39257101238164,0.0005475744981540737
tdr5p9j,81.26365622723962,0.002634476415781628
tdr5p9m,55.061908230152945,1.3976624940290672e-05
tdr5pb1,46.81354697742171,8.802559871362206e-06
tdr5pb4,43.353969410050986,2.1038052497567336e-05
tdr5pb5,44.1551347414421,3.8175994496302e-05
tdr6000,99.34450109249818,0.9997371948173145
tdr6001,99.83612527312454,0.9998794914116622
tdr6003,99.7632920611799,0.9999568102204042
tdr6009,97.86962855061908,0.9998638155832444
tdr600d,95.55717407137655,0.9950979204899781
tdr6061,25.96504005826657,0.00023381280558023914
tdr60e6,18.28113619810634,1.5844786756241657e-05
tdr60vj,57.62927895120175,0.0023770973783843576
tdr612n,34.8871085214858,2.8862017640545257e-05
tdr61nz,78.33211944646759,0.31595432371793214
tdr61qb,79.4701383831027,0.005600281997949615
tdr6382,63.51056081573198,0.002681730753393899
tdr6389,49.23525127458121,0.0001570596292097775
tdr638d,50.7101238164603,5.913882695751632e-05
tdr727h,42.95338674435543,0.00014734991310109063
tdr727j,28.15003641660597,2.4590351375693454e-05
