gh7,impact,pred_full
tdr45rr,70.66642388929351,75.31688608130473
tdr45rt,42.607428987618356,36.95479416235915
tdr45vz,82.0284049526584,69.67300781620187
tdr45wv,45.61179898033503,43.04950504440717
tdr45wy,56.190823015294974,52.82921768845039
tdr45wz,56.937363437727605,56.12397888064436
tdr45x2,63.47414420975965,62.89690428077004
tdr45x4,54.62490895848507,51.07795806973441
tdr45xx,51.16533139111434,45.0699686942776
tdr45yh,36.58048069919884,42.28904279409505
tdr45yk,49.07137654770575,49.968170022337006
tdr469t,32.246904588492356,27.63975895947069
tdr46c1,44.10050983248362,45.514802096195446
tdr4720,29.888929351784416,28.902620937501815
tdr478x,25.091041514930808,31.743432782077345
tdr4h0j,98.50691915513474,97.94749818215172
tdr4h1r,86.99927166788055,89.30017154094442
tdr4h32,97.45083758193736,90.22725848628173
tdr4h38,98.4340859431901,98.59292662993896
tdr4h3b,98.45229424617625,98.55174315086704
tdr4h3c,97.1048798252003,96.26994266435545
tdr4h4q,59.0313182811362,56.76324394243705
tdr4h60,92.77130371449381,87.46621974437623
tdr4h61,91.05972323379461,82.12046559900644
tdr4h69,73.98033503277495,69.00357331746153
tdr4h6n,26.493080844865258,29.856521358995572
tdr4h7y,95.52075746540423,95.52528565863076
tdr4h7z,91.31463947560088,87.50500549315323
tdr4h80,48.87108521485797,49.663983059123844
tdr4h81,46.576839038601605,54.261546195533626
tdr4h83,52.11216314639475,50.058152131954735
tdr4h8h,82.97523670793882,82.21887120194863
tdr4h8j,81.75528040786598,80.01049577174354
tdr4h8m,93.48142753095412,93.92702284717859
tdr4h8q,92.89876183539694,92.96185653605157
tdr4h8w,91.56955571740714,91.20137989043177
tdr4h8x,83.43044428259286,83.72437105156618
tdr4h8z,87.39985433357612,87.8184557251385
tdr4h9w,46.04879825200292,38.66028592256889
tdr4hb1,90.27676620538966,84.58083975911903
tdr4hb3,87.43627093954844,88.08834825182866
tdr4hb4,90.80480699198836,89.0633988047982
tdr4hb5,85.61544064093226,85.90692278145345
tdr4hb6,92.55280407865986,90.20150509797331
tdr4hb9,86.6897305171158,85.73354610824009
tdr4hbb,87.4544792425346,87.32755899000192
tdr4hbc,87.05389657683904,86.83634022051908
tdr4hc1,86.39839766933721,88.05510565123942
tdr4hc3,81.11798980335033,76.71532468748032
tdr4hc6,90.14930808448652,92.77617914705817
tdr4hcg,73.39766933721778,73.51410040054606
tdr4hcu,80.4624908958485,78.88120698914878
tdr4he3,87.03568827385287,83.87392534884921
tdr4he8,91.9155134741442,85.82390174303684
tdr4he9,64.32993445010925,59.11587188403815
tdr4hf0,59.43190094683175,55.951856989935756
tdr4hf4,58.50327749453751,58.20690539337649
tdr4hf5,74.96358339402768,71.01684391251133
tdr4hk5,93.2083029861617,89.83402204394957
tdr4hk7,83.83102694828843,80.8581585884217
tdr4hkd,43.09905316824472,44.904359120819244
tdr4hkh,89.32993445010925,92.57622631472108
tdr4hkj,97.88783685360525,97.27560422570517
tdr4hm7,21.5768390386016,27.012580722292906
tdr4hpu,41.91551347414421,35.61910685598243
tdr4hue,88.05535324107792,82.50010883704522
tdr4hug,96.4857975236708,90.53030988675383
tdr4hus,85.9796067006555,84.171775227463
tdr4hxz,63.619810633648946,73.03217746283553
tdr4hzb,63.56518572469045,64.42607577940171
tdr4j0h,84.30444282592863,85.97507935145565
tdr4j0j,87.3088128186453,88.33103786903848
tdr4j2h,51.12891478514202,52.18015195770474
tdr4j2w,42.91697013838311,47.454845187982826
tdr4j5v,75.54624908958485,76.5887417460291
tdr4j5w,68.95484340859433,68.35466652206557
tdr4j5x,70.22942461762564,69.17470068665288
tdr4j6x,73.41587764020393,75.0231571073701
tdr4j6z,63.14639475600874,67.99179355087597
tdr4j77,54.44282592862345,53.32804866813715
tdr4j78,63.58339402767662,66.64195052204776
tdr4j79,61.16168973051711,63.66637190060993
tdr4j7d,56.418426802621994,59.79287617899593
tdr4j7e,45.66642388929352,46.20600687835506
tdr4j7p,64.69410050983248,64.39663325579077
tdr4j7u,42.49817916970138,42.995775962431324
tdr4j9s,21.394756008739986,22.619244485881953
tdr4j9u,32.71121631463947,34.40811412049713
tdr4jdm,52.75855790240349,50.677199594054166
tdr4jdt,55.55353241077932,55.62712153671729
tdr4jdv,56.900946831755284,54.71593156573203
tdr4je2,55.91769847050255,57.38781498182513
tdr4je8,37.509104151493084,32.98427462496533
tdr4jej,58.557902403496,60.21699481975263
tdr4jen,54.36999271667881,59.56829641037054
tdr4jh2,14.475600873998543,17.58967805878315
tdr4jm0,24.326292789512017,38.44150819768055
tdr4jm2,33.448652585579026,31.895388194696753
tdr4jpj,35.65185724690459,41.72175361216686
tdr4jpn,56.91915513474144,57.47534637890832
tdr4jpp,83.90386016023307,85.1129514146355
tdr4jr0,73.48871085214857,73.24606216821805
tdr4jr1,76.9482884195193,77.6462131638849
tdr4jr3,81.2272396212673,82.15546320369829
tdr4jr6,78.7509104151493,80.07801365497137
tdr4jsd,87.32702112163146,87.96689786983553
tdr4jsf,86.05243991260014,87.52312919656698
tdr4jt4,84.97815003641661,84.07770185396284
tdr4jt6,86.32556445739257,85.80510394815794
tdr4jt7,88.401310997815,86.82776714632145
tdr4jtf,48.81646030589949,50.76750757299563
tdr4jtg,37.873270211216315,37.55606628353842
tdr4jw5,48.36125273124544,47.72261427560681
tdr4jw7,36.343772760378734,31.466408105611098
tdr4jxt,61.343772760378734,61.930576028562825
tdr4jxv,77.85870356882738,80.73397100377349
tdr4k2d,57.77494537509105,59.573714210802194
tdr4k2e,27.203204661325564,31.339847551902714
tdr4k5p,15.549890750182083,12.671531299791269
tdr4k8g,40.294974508375816,45.94768689528323
tdr4k8u,40.276766205389656,42.81102442301002
tdr4k95,40.54989075018208,48.22960440054381
tdr4k9h,37.96431172614712,41.50494394596075
tdr4ktk,31.609613983976693,24.588535345829403
tdr4m33,40.31318281136198,31.599920956889903
tdr4m39,43.044428259286235,34.371759402678116
tdr4m6u,8.812818645302258,13.63807179488474
tdr4m7r,84.23160961398398,82.39599431704362
tdr4m8m,25.60087399854333,26.5833859054989
tdr4m8w,46.995630007283324,48.891236020252705
tdr4m93,51.092498179169695,46.379561933911106
tdr4m99,80.53532410779314,84.86683920922916
tdr4m9c,78.16824471959214,82.44734558382002
tdr4m9h,57.50182083029861,56.61557834420357
tdr4m9j,61.25273124544792,57.662667981664505
tdr4m9m,55.790240349599415,54.325672098650735
tdr4m9v,74.25345957756737,73.98455033128765
tdr4md0,83.0298616168973,83.89579239592099
tdr4md1,76.38383102694829,79.19633253248882
tdr4md4,84.77785870356882,81.81716941554876
tdr4md5,83.72177713037145,83.81186852911814
tdr4mdh,76.52949745083758,78.35219323781607
tdr4mdv,72.65112891478515,74.14342243312471
tdr4mdw,65.95047341587764,60.967338390214586
tdr4me1,86.87181354697742,86.63734670061261
tdr4me2,87.6911871813547,87.52492307601602
tdr4me3,84.08594319009468,86.60134477623993
tdr4me6,86.0706482155863,86.8544949610298
tdr4me9,83.95848506919154,87.39770643083538
tdr4med,86.50764748725419,87.42674710084745
tdr4mee,94.64675892206846,94.29774338313084
tdr4meg,85.19664967225054,88.06334728604985
tdr4mej,59.04952658412236,64.73872964695981
tdr4mem,60.041879096868165,61.24428326207354
tdr4mes,65.65914056809905,71.41061301422972
tdr4met,67.38892935178441,68.85256812498818
tdr4mxq,59.86890021849963,62.1059079087236
tdr4mxw,57.283321194464676,51.90741071608954
tdr4mxy,59.231609613983984,62.82199286401794
tdr4n2v,44.79242534595776,47.90624629288193
tdr4ndt,32.92061179898034,37.48643083287762
tdr4ndw,31.136198106336487,35.46314321115022
tdr4ndx,36.03423160961398,37.92617213825102
tdr4nk7,40.53168244719592,39.14301143869251
tdr4nkg,67.42534595775673,70.89242770681682
tdr4nks,56.646030589949014,52.075322633341905
tdr4nku,64.38455935906774,59.724304090662024
tdr4nkw,45.37509104151493,40.86504445659905
tdr4nm5,67.73488710852149,67.04988717309938
tdr4nmh,68.66351056081574,72.68846154119649
tdr4nqy,15.276766205389658,15.651107420536295
tdr4nx8,18.42680262199563,16.717113551639727
tdr4p4s,17.33430444282593,15.643311029422371
tdr4pbj,98.9985433357611,97.36185767174379
tdr4pbn,99.79970866715222,99.74381006332699
tdr4pbp,99.89075018208304,100.33281783611132
tdr4pbq,92.53459577567371,92.61356469464411
tdr4q7j,28.368536052439914,22.795520016375548
tdr4qee,58.99490167516388,66.2951297437146
tdr4qtv,43.827385287691186,43.77914568841566
tdr4qty,44.57392571012382,49.15132462266498
tdr4r18,25.072833211944644,22.915927413033607
tdr4t0x,27.184996358339404,27.790911471008048
tdr4t29,30.025491624180628,28.863930077316923
tdr4t2d,16.5877640203933,19.1496682519028
tdr4t2r,5.06190823015295,5.545854278113598
tdr4t7f,12.308812818645302,18.326162565786326
tdr4t8d,33.50327749453751,39.98778313055483
tdr4tb3,81.88273852876911,82.86841396009379
tdr4tb4,68.93663510560816,68.8387343065754
tdr4tb6,72.56008739985434,71.742741272554
tdr4tb8,84.68681718863802,89.25231609879125
tdr4wh3,17.534595775673704,11.861648552439977
tdr4whf,32.52002913328478,30.245145756190173
tdr4whx,34.45010924981792,30.568915689731668
tdr4ws6,87.7822286962855,80.73678556125283
tdr4ws9,90.89584850691915,86.0062684651155
tdr4wsb,91.00509832483613,80.90526167649912
tdr4wsc,86.81718863801893,81.01929028695264
tdr4y0z,49.30808448652586,42.724240007457816
tdr4zxu,95.53896576839038,95.39277071967679
tdr4zxv,86.90823015294976,88.01222666634389
tdr4zxy,77.78587035688274,76.82517411411042
tdr4zxz,57.45630007283321,58.125649032759114
tdr5nc5,99.72687545520758,98.0467741108481
tdr5nc7,96.54042243262928,94.50535859296969
tdr5nck,97.14129643117262,92.97416324167817
tdr5ncs,99.59941733430443,98.58579259814987
tdr5p8h,95.42971595047341,95.42510630531326
tdr5p8j,90.04005826656956,89.46504598057389
tdr5p8k,95.93954843408594,96.18482144682308
tdr5p8n,88.6926438455936,86.47861282472957
tdr5p8p,57.45630007283321,57.60236393949301
tdr5p8s,94.97450837581938,93.88508927068476
tdr5p8t,88.21922796795339,89.57779123215565
tdr5p8v,82.39257101238164,82.46872277512018
tdr5p9j,81.26365622723962,82.01305910742306
tdr5p9m,55.061908230152945,58.611529413100406
tdr5pb1,46.81354697742171,48.01615874173887
tdr5pb4,43.353969410050986,44.96527615726536
tdr5pb5,44.1551347414421,45.14763009340812
tdr6000,99.34450109249818,97.82875752221791
tdr6001,99.83612527312454,100.16882074618468
tdr6003,99.7632920611799,99.5009975603006
tdr6009,97.86962855061908,96.7712916025618
tdr600d,95.55717407137655,96.14884616873033
tdr6061,25.96504005826657,25.960907879611945
tdr60e6,18.28113619810634,25.140014893835293
tdr60vj,57.62927895120175,66.62878426697563
tdr612n,34.8871085214858,35.449247146416646
tdr61nz,78.33211944646759,85.94702931165344
tdr61qb,79.4701383831027,83.90285179233003
tdr6382,63.51056081573198,67.11228847457161
tdr6389,49.23525127458121,47.61308630816511
tdr638d,50.7101238164603,52.20756119937738
tdr727h,42.95338674435543,45.2550318023064
tdr727j,28.15003641660597,31.318458306520373
